timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1666139922090,117,Get_AuthorsBook_by_BookID,200,OK,EnduranceTestSuite 1-28,text,true,,640,207,1,2,http://qualityreleasewithterraform-appservice.azurewebsites.net/authors/books/5,117,0,0
1666139922207,117,Get_Authors_by_ID,200,OK,EnduranceTestSuite 1-28,text,true,,758,207,1,2,http://qualityreleasewithterraform-appservice.azurewebsites.net/authors/books/5,117,0,0
1666139922324,116,Update_Authors,200,OK,EnduranceTestSuite 1-28,text,true,,405,224,1,2,http://qualityreleasewithterraform-appservice.azurewebsites.net/api/Authors/5,116,0,0
1666139922441,115,Delete_Author,200,OK,EnduranceTestSuite 1-28,,true,,211,227,1,2,http://qualityreleasewithterraform-appservice.azurewebsites.net/api/Authors/5,115,0,0
1666139923510,241,Post_Authors,200,OK,EnduranceTestSuite 1-29,text,true,,405,306,1,2,http://qualityreleasewithterraform-appservice.azurewebsites.net/api/Authors,241,0,119
1666139923751,517,Get_All_Author,200,OK,EnduranceTestSuite 1-29,text,true,,95659,203,1,2,http://qualityreleasewithterraform-appservice.azurewebsites.net/api/Authors,161,0,0
1666139924269,121,Get_AuthorsBook_by_BookID,200,OK,EnduranceTestSuite 1-29,text,true,,873,207,1,2,http://qualityreleasewithterraform-appservice.azurewebsites.net/authors/books/8,121,0,0
1666139924391,121,Get_Authors_by_ID,200,OK,EnduranceTestSuite 1-29,text,true,,637,207,1,2,http://qualityreleasewithterraform-appservice.azurewebsites.net/authors/books/1,121,0,0
1666139924512,122,Update_Authors,200,OK,EnduranceTestSuite 1-29,text,true,,405,224,1,2,http://qualityreleasewithterraform-appservice.azurewebsites.net/api/Authors/1,122,0,0
1666139924634,122,Delete_Author,200,OK,EnduranceTestSuite 1-29,,true,,211,227,1,1,http://qualityreleasewithterraform-appservice.azurewebsites.net/api/Authors/1,122,0,0
1666139925505,241,Post_Authors,200,OK,EnduranceTestSuite 1-30,text,true,,405,306,1,2,http://qualityreleasewithterraform-appservice.azurewebsites.net/api/Authors,241,0,116
1666139925746,380,Get_All_Author,200,OK,EnduranceTestSuite 1-30,text,true,,47875,203,1,2,http://qualityreleasewithterraform-appservice.azurewebsites.net/api/Authors,151,0,0
1666139926126,118,Get_AuthorsBook_by_BookID,200,OK,EnduranceTestSuite 1-30,text,true,,758,207,1,2,http://qualityreleasewithterraform-appservice.azurewebsites.net/authors/books/9,118,0,0
1666139926245,117,Get_Authors_by_ID,200,OK,EnduranceTestSuite 1-30,text,true,,758,207,1,2,http://qualityreleasewithterraform-appservice.azurewebsites.net/authors/books/7,117,0,0
1666139926363,117,Update_Authors,200,OK,EnduranceTestSuite 1-30,text,true,,405,224,1,2,http://qualityreleasewithterraform-appservice.azurewebsites.net/api/Authors/7,117,0,0
1666139926480,117,Delete_Author,200,OK,EnduranceTestSuite 1-30,,true,,211,227,1,1,http://qualityreleasewithterraform-appservice.azurewebsites.net/api/Authors/7,117,0,0
