timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1666148071797,1,Update_Authors,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: qualityreleasewithterraform-appservice.azurewebsites.net,StressTestSuite 2-4,text,false,,2134,0,1,1,http://qualityreleasewithterraform-appservice.azurewebsites.net/api/Authors/4,0,0,1
1666148071798,1,Delete_Author,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: qualityreleasewithterraform-appservice.azurewebsites.net,StressTestSuite 2-4,text,false,,2134,0,1,1,http://qualityreleasewithterraform-appservice.azurewebsites.net/api/Authors/4,0,0,1
1666148073796,1,Post_Authors,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: qualityreleasewithterraform-appservice.azurewebsites.net,StressTestSuite 2-5,text,false,,2134,0,1,1,http://qualityreleasewithterraform-appservice.azurewebsites.net/api/Authors,0,0,1
1666148073798,0,Get_All_Author,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: qualityreleasewithterraform-appservice.azurewebsites.net,StressTestSuite 2-5,text,false,,2134,0,1,1,http://qualityreleasewithterraform-appservice.azurewebsites.net/api/Authors,0,0,0
1666148073799,0,Get_AuthorsBook_by_BookID,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: qualityreleasewithterraform-appservice.azurewebsites.net,StressTestSuite 2-5,text,false,,2134,0,1,1,http://qualityreleasewithterraform-appservice.azurewebsites.net/authors/books/10,0,0,0
1666148073800,1,Get_Authors_by_ID,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: qualityreleasewithterraform-appservice.azurewebsites.net,StressTestSuite 2-5,text,false,,2134,0,1,1,http://qualityreleasewithterraform-appservice.azurewebsites.net/authors/books/10,0,0,1
1666148073801,1,Update_Authors,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: qualityreleasewithterraform-appservice.azurewebsites.net,StressTestSuite 2-5,text,false,,2134,0,1,1,http://qualityreleasewithterraform-appservice.azurewebsites.net/api/Authors/10,0,0,1
1666148073802,1,Delete_Author,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: qualityreleasewithterraform-appservice.azurewebsites.net,StressTestSuite 2-5,text,false,,2134,0,1,1,http://qualityreleasewithterraform-appservice.azurewebsites.net/api/Authors/10,0,0,1
1666148075791,15,Post_Authors,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: qualityreleasewithterraform-appservice.azurewebsites.net: Name or service not known,StressTestSuite 2-6,text,false,,2367,0,1,1,http://qualityreleasewithterraform-appservice.azurewebsites.net/api/Authors,0,0,15
1666148075807,0,Get_All_Author,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: qualityreleasewithterraform-appservice.azurewebsites.net,StressTestSuite 2-6,text,false,,2134,0,1,1,http://qualityreleasewithterraform-appservice.azurewebsites.net/api/Authors,0,0,0
1666148075808,0,Get_AuthorsBook_by_BookID,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: qualityreleasewithterraform-appservice.azurewebsites.net,StressTestSuite 2-6,text,false,,2134,0,1,1,http://qualityreleasewithterraform-appservice.azurewebsites.net/authors/books/2,0,0,0
1666148075809,0,Get_Authors_by_ID,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: qualityreleasewithterraform-appservice.azurewebsites.net,StressTestSuite 2-6,text,false,,2134,0,1,1,http://qualityreleasewithterraform-appservice.azurewebsites.net/authors/books/6,0,0,0
1666148075810,0,Update_Authors,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: qualityreleasewithterraform-appservice.azurewebsites.net,StressTestSuite 2-6,text,false,,2134,0,1,1,http://qualityreleasewithterraform-appservice.azurewebsites.net/api/Authors/6,0,0,0
1666148075810,1,Delete_Author,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: qualityreleasewithterraform-appservice.azurewebsites.net,StressTestSuite 2-6,text,false,,2134,0,1,1,http://qualityreleasewithterraform-appservice.azurewebsites.net/api/Authors/6,0,0,1
1666148077788,0,Post_Authors,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: qualityreleasewithterraform-appservice.azurewebsites.net,StressTestSuite 2-7,text,false,,2134,0,1,1,http://qualityreleasewithterraform-appservice.azurewebsites.net/api/Authors,0,0,0
1666148077789,1,Get_All_Author,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: qualityreleasewithterraform-appservice.azurewebsites.net,StressTestSuite 2-7,text,false,,2134,0,1,1,http://qualityreleasewithterraform-appservice.azurewebsites.net/api/Authors,0,0,1
1666148077790,5,Get_AuthorsBook_by_BookID,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: qualityreleasewithterraform-appservice.azurewebsites.net,StressTestSuite 2-7,text,false,,2134,0,1,1,http://qualityreleasewithterraform-appservice.azurewebsites.net/authors/books/4,0,0,5
1666148077796,0,Get_Authors_by_ID,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: qualityreleasewithterraform-appservice.azurewebsites.net,StressTestSuite 2-7,text,false,,2134,0,1,1,http://qualityreleasewithterraform-appservice.azurewebsites.net/authors/books/2,0,0,0
1666148077797,1,Update_Authors,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: qualityreleasewithterraform-appservice.azurewebsites.net,StressTestSuite 2-7,text,false,,2134,0,1,1,http://qualityreleasewithterraform-appservice.azurewebsites.net/api/Authors/2,0,0,1
1666148077799,0,Delete_Author,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: qualityreleasewithterraform-appservice.azurewebsites.net,StressTestSuite 2-7,text,false,,2134,0,1,1,http://qualityreleasewithterraform-appservice.azurewebsites.net/api/Authors/2,0,0,0
1666148079792,0,Post_Authors,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: qualityreleasewithterraform-appservice.azurewebsites.net,StressTestSuite 2-8,text,false,,2134,0,1,1,http://qualityreleasewithterraform-appservice.azurewebsites.net/api/Authors,0,0,0
1666148079793,0,Get_All_Author,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: qualityreleasewithterraform-appservice.azurewebsites.net,StressTestSuite 2-8,text,false,,2134,0,1,1,http://qualityreleasewithterraform-appservice.azurewebsites.net/api/Authors,0,0,0
1666148079794,1,Get_AuthorsBook_by_BookID,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: qualityreleasewithterraform-appservice.azurewebsites.net,StressTestSuite 2-8,text,false,,2134,0,1,1,http://qualityreleasewithterraform-appservice.azurewebsites.net/authors/books/6,0,0,0
1666148079795,1,Get_Authors_by_ID,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: qualityreleasewithterraform-appservice.azurewebsites.net,StressTestSuite 2-8,text,false,,2134,0,1,1,http://qualityreleasewithterraform-appservice.azurewebsites.net/authors/books/8,0,0,1
